일시,지점,일최저체감온도,일최고기온,일평균기온,일최저기온,일평균상대습도,일평균풍속,일최대풍속,한파특보,한파영향예보,동파가능지수3h
2021-01-08,안동(136),-23.9,-7.3,-12.2,-15.7,32.9,3.1,7,경보,경고,매우높음
2021-01-08,상주(137),-25.6,-7.8,-12.8,-16.3,45,2.8,4.6,경보,경고,매우높음
2021-01-08,포항(138),-21,-4.5,-9.1,-12.6,33.1,3.6,5.7,경보,경고,높음
2021-01-08,군산(140),-21.9,-8.3,-12.9,-16.8,67.1,0.9,2.7,경보,경고,높음
2021-01-08,대구(143),-23.2,-5.8,-10.4,-13.6,41.3,4.6,7,경보,경고,높음
2021-01-08,전주(146),-20.8,-7.8,-12.4,-16.5,60.5,1.1,3.5,경보,경고,높음
2021-01-08,울산(152),-20.5,-4.5,-8.7,-12.2,35.5,3.3,5.8,주의보,주의,높음
2021-01-08,창원(155),-21,-5.1,-9.8,-14,37.4,2,4.6,주의보,주의,높음
2021-01-08,광주(156),-21.5,-5.5,-9.9,-13.5,55.8,2.5,4.5,경보,경고,높음
2021-01-08,부산(159),-21,-2.2,-8.2,-12.2,35,3.2,7.7,주의보,주의,보통
2021-01-08,통영(162),-17.2,-1,-6.6,-10.9,42,2.8,5.2,X,관심,보통
2021-01-08,목포(165),-20,-6.6,-9.9,-12.8,75.9,2.1,4.2,주의보,주의,보통
2021-01-08,여수(168),-18.8,-2,-7.4,-10.9,45.6,4,8.8,X,관심,보통
2021-01-08,흑산도(169),-14.7,-1.6,-3.3,-5.5,84.6,8.8,16.5,X,관심,낮음
2021-01-08,완도(170),-17,-2.4,-7,-10.1,72,1.5,4.7,X,관심,보통
2021-01-08,고창(172),-25.3,-8.4,-13,-17,75.5,2.6,6.6,경보,경고,높음
2021-01-08,제주(184),-11.2,1,-1.1,-2.7,74.9,7.2,11.7,X,관심,낮음
2021-01-08,진주(192),-18,-1.9,-9.1,-15.4,48,1,3.2,경보,주의,높음
2021-01-08,양평(202),-25.4,-9.2,-13.9,-19.4,45,2.3,4.4,경보,심각,매우높음
2021-01-08,이천(203),-25.2,-9.8,-14.9,-21.2,48.3,1.2,3.6,경보,심각,매우높음
2021-01-08,인제(211),-27.3,-10.5,-15.4,-19.4,42.1,2.1,4.9,경보,심각,매우높음
2021-01-08,홍천(212),-25.6,-10.1,-15.1,-19.6,42.6,1.7,5.2,경보,심각,매우높음
2021-01-08,태백(216),-27.4,-11,-15.2,-18.6,36.4,1.9,4.6,경보,심각,매우높음
2021-01-08,정선군(217),-29,-10.2,-14.3,-18.9,32.6,3.5,8.4,경보,심각,매우높음
2021-01-08,제천(221),-26.4,-10.6,-15.2,-20.4,47,2.1,5.8,경보,심각,매우높음
2021-01-08,보은(226),-23.5,-9.5,-14.5,-20.3,58.1,1.2,3.5,경보,심각,매우높음
2021-01-08,천안(232),-23.8,-10.1,-14.1,-19.3,60,1.3,3.4,경보,심각,매우높음
2021-01-08,보령(235),-21.7,-10,-13,-16.2,68,1.8,3.6,경보,경고,매우높음
2021-01-08,부여(236),-22.2,-8.2,-15.3,-20.7,73.3,0.7,2.9,경보,심각,매우높음
2021-01-08,금산(238),-26.8,-8.7,-15.2,-21.1,67.3,0.8,2.2,경보,심각,매우높음
2021-01-08,세종(239),-23.3,-9.9,-14.3,-17.9,54,1.3,3.8,경보,경고,매우높음
2021-01-08,부안(243),-20.4,-9,-13.2,-18.6,74.5,0.8,2.7,경보,경고,높음
2021-01-08,임실(244),-27.7,-7.3,-16,-22.8,74.1,0.8,3.6,경보,경고,매우높음
2021-01-08,정읍(245),-21.5,-9.5,-13.6,-17.6,69.4,1.1,3.3,경보,경고,높음
2021-01-08,남원(247),-26.2,-6.9,-13.9,-19.7,70.5,1.5,3.7,경보,경고,높음
2021-01-08,장수(248),-28.1,-9.6,-17.2,-24.1,73.5,1.3,5.1,경보,심각,매우높음
2021-01-08,영광군(252),-18.3,-8.4,-12.4,-17.4,69.9,0.6,2.3,경보,경고,높음
2021-01-08,김해시(253),-21.4,-3.7,-9.5,-13.9,39.4,2.7,5.4,주의보,주의,높음
2021-01-08,순창군(254),-26.7,-6.8,-14.3,-21.5,74,0.9,4.1,경보,경고,높음
2021-01-08,양산시(257),-18.8,-2.6,-7.5,-10.9,40.1,3.3,6.5,주의보,주의,높음
2021-01-08,강진군(259),-19.6,-3.7,-9.7,-14.3,69.8,1.6,4.1,주의보,주의,보통
2021-01-08,장흥(260),-19.8,-3.2,-9.1,-15.3,64.9,1.7,4.7,주의보,주의,높음
2021-01-08,해남(261),-21.6,-5.6,-11.6,-17.1,79.5,1.1,4.2,주의보,주의,보통
2021-01-08,고흥(262),-16.8,-2.5,-8.9,-14.1,61.9,1.2,5.1,주의보,주의,보통
2021-01-08,의령군(263),-21.8,-1.5,-9.6,-16.3,52.6,2,6.1,경보,경고,높음
2021-01-08,함양군(264),-20.9,-4.2,-10.2,-15.9,48.8,2,4.8,경보,경고,높음
2021-01-08,진도군ASOS(268),-17.8,-2.5,-8.2,-13.4,83,2,4.9,주의보,주의,보통
2021-01-08,봉화(271),-26.4,-8.8,-12.8,-16.6,38.1,3.6,8,경보,심각,매우높음
2021-01-08,영주(272),-29.3,-9.4,-12.9,-17,40.8,6.6,9,경보,경고,매우높음
2021-01-08,문경(273),-26.7,-8.8,-12.7,-16.7,41.5,3.6,5.9,경보,경고,매우높음
2021-01-08,청송군(276),-26.6,-7.8,-12.7,-16.3,36,4.6,8.4,경보,심각,매우높음
2021-01-08,영덕(277),-22.2,-5.1,-10.1,-14.6,31.4,4,9.6,주의보,주의,높음
2021-01-08,의성(278),-24.2,-6.4,-14.1,-21.6,57.6,1.4,4.6,경보,심각,매우높음
2021-01-08,구미(279),-19.5,-5.7,-10.2,-13.8,40.5,1.8,3.3,경보,경고,높음
2021-01-08,영천(281),-22.1,-5.9,-10.3,-13.6,38.6,3.6,6.1,경보,경고,높음
2021-01-08,경주시(283),-23,-5,-9.6,-12.8,34.5,4.9,9.4,경보,경고,높음
2021-01-08,거창(284),-22.4,-5.2,-11.8,-17.4,56.4,1.5,5.1,경보,경고,높음
2021-01-08,합천(285),-20.8,-2.8,-10.7,-16.6,59.5,1,3,경보,경고,높음
2021-01-08,밀양(288),-17.2,-3.6,-8.9,-14.2,38,1.2,3.1,주의보,주의,높음
2021-01-08,산청(289),-21.5,-4.9,-10,-14.4,46.6,3,6.9,경보,경고,높음
2021-01-08,거제(294),-17.3,-2.8,-6.2,-9.9,43.5,2.1,4.6,X,관심,보통
2021-01-08,남해(295),-14.2,-2.3,-7.2,-11.5,55.1,1.1,4.6,X,관심,보통
2021-01-08,부천(433),-24.7,-9.4,-14.1,-17.4,,1.4,3.2,경보,경고,매우높음
2021-01-08,안양(434),-27.3,-10.1,-13.6,-16.3,,3.3,6.4,경보,경고,매우높음
2021-01-08,광명(437),-25.7,-10.4,-13.8,-17.1,,2.5,4.8,경보,경고,매우높음
2021-01-08,군포(438),-25.6,-9.3,-14,-17.3,,1.7,3.3,경보,경고,매우높음
2021-01-08,김포(441),-27.7,-10,-14.3,-18,,,5.6,경보,경고,매우높음
2021-01-08,하남(444),-24.1,-10.3,-14.7,-18.5,,1.2,2.2,경보,경고,매우높음
2021-01-08,의왕(445),-27.9,-11.7,-15.1,-18,,2.3,4.2,경보,심각,매우높음
2021-01-08,포천(504),-29.2,-10.5,-15.9,-21.6,41,1.9,4,경보,심각,매우높음
2021-01-08,가평조종(505),-28.2,-12.2,-16.5,-21.5,41,2.1,4.4,경보,심각,매우높음
2021-01-08,안성(516),-25.9,-9.8,-15.2,-20.8,58,1.8,4.5,경보,심각,매우높음
2021-01-08,간성(517),-25.6,-7.4,-12,-15.4,25,3,6.6,경보,심각,매우높음
2021-01-08,평창(526),-27.9,-10.4,-16.3,-22,40,1.6,4.3,경보,심각,매우높음
2021-01-08,의정부(532),-27.5,-11.1,-15.6,-20.3,46,1.9,3.7,경보,심각,매우높음
2021-01-08,횡성(536),-28.8,-9.4,-17.3,-24.6,66,1.4,5,경보,심각,매우높음
2021-01-08,고양(540),-26.2,-9.9,-15.2,-20,43,2.3,5.1,경보,심각,매우높음
2021-01-08,남양주(541),-25.1,-8.6,-13.9,-18.7,43,2.1,4.5,경보,경고,매우높음
2021-01-08,안산(545),-24.8,-9,-13.6,-17.9,45,1.3,3.7,경보,경고,매우높음
2021-01-08,경기광주(546),-25.6,-10.4,-16,-20.7,49,1.1,3.2,경보,심각,매우높음
2021-01-08,여주(548),-26.4,-10.6,-15.3,-20.6,51,1.5,4.5,경보,심각,매우높음
2021-01-08,용인(549),-24.9,-9,-13.3,-18.2,40,1.8,4.3,경보,경고,매우높음
2021-01-08,오산(550),-25.9,-10.3,-14.4,-18.7,41,2,4.8,경보,경고,매우높음
2021-01-08,평택(551),-25.2,-10.6,-13.8,-17,48,2.5,4.9,경보,경고,매우높음
2021-01-08,화천(555),-27.7,-9.7,-16.6,-21.2,55,1.1,3.6,경보,심각,매우높음
2021-01-08,양구(556),-29.4,-10.1,-16.8,-22.6,45,1.6,3.8,경보,심각,매우높음
2021-01-08,시흥(565),-26.6,-9.7,-14.5,-19.8,45,2.4,4.9,경보,경고,매우높음
2021-01-08,구리(569),-25.8,-9.8,-14.7,-18.9,38,2,4,경보,경고,매우높음
2021-01-08,화성(571),-24.3,-9.2,-13.8,-17.3,41,1.8,3.1,경보,경고,매우높음
2021-01-08,성남(572),-26.7,-10.6,-14.4,-18.2,37,1.9,3.7,경보,경고,매우높음
2021-01-08,과천(590),-27.4,-9.9,-14,-18.1,45,2.6,5.2,경보,경고,매우높음
2021-01-08,양주(598),-27.1,-11.6,-16.7,-22,48,2.4,6.2,경보,심각,매우높음
2021-01-08,단양(601),-23.8,-9.1,-13.7,-18.4,47,1.3,3.9,경보,경고,매우높음
2021-01-08,진천(602),-24.6,-9.4,-14.7,-20.9,57,1.3,3.9,경보,심각,매우높음
2021-01-08,괴산(603),-27.3,-9.5,-16.3,-22.6,58,1.2,4.1,경보,심각,매우높음
2021-01-08,옥천(604),-23.7,-9.1,-13.9,-18.8,57,1.1,3.5,경보,경고,매우높음
2021-01-08,홍북(608),-24.3,-11.3,-14.3,-18.6,76,1.6,3.9,경보,경고,높음
2021-01-08,공주(612),-23.9,-9.5,-15.8,-21.4,68,0.7,2.3,경보,심각,매우높음
2021-01-08,서천(614),-23.9,-7.5,-15.1,-20.3,66,1.3,3.5,경보,경고,매우높음
2021-01-08,논산(615),-23.9,-7.5,-14.4,-19.3,66,0.7,2.7,경보,심각,매우높음
2021-01-08,당진(616),-23.1,-10.7,-13.3,-16.4,67,2.4,4.7,경보,경고,높음
2021-01-08,청양(618),-26.1,-11.3,-17.4,-22.7,75,0.6,3,경보,심각,매우높음
2021-01-08,음성(619),-28.2,-10.1,-16.2,-22.5,58,2.2,6.3,경보,심각,매우높음
2021-01-08,증평(623),-25.2,-9.3,-14.3,-20.7,57,1.3,3.8,경보,경고,매우높음
2021-01-08,태안(627),-20.7,-10.4,-12.1,-13.8,81,1.5,3.4,주의보,주의,높음
2021-01-08,예산(628),-23.2,-10.2,-13.2,-17,64,1.7,3.4,경보,경고,매우높음
2021-01-08,아산(634),-24.6,-10.9,-13.5,-16.4,52,2.8,4.5,경보,경고,매우높음
2021-01-08,계룡(636),-28.5,-8.5,-17.3,-23.9,69,0.8,2.6,경보,심각,매우높음
2021-01-08,연천청산(652),-25.6,-11.4,-15.8,-20.7,45,1.3,3.5,경보,심각,매우높음
2021-01-08,양양(670),-26.6,-8.1,-12.4,-16,29,4.8,6.7,주의보,주의,매우높음
2021-01-08,무안(699),-20.4,-7.4,-11.1,-14.3,76,2.2,4.7,주의보,주의,높음
2021-01-08,무주(701),-26.9,-9.3,-15.9,-21.3,68,1.2,3.6,경보,심각,매우높음
2021-01-08,익산(702),-22.1,-9.1,-13.5,-17.1,73,1.5,3.7,경보,경고,높음
2021-01-08,진안(703),-28.5,-8.9,-17.1,-24.6,70,1.5,5.9,경보,심각,매우높음
2021-01-08,담양(706),-24.9,-5.8,-12.3,-19.1,77,1.6,3.3,경보,경고,높음
2021-01-08,구례(709),-19.4,-4.5,-8.5,-14,51,2.6,4.7,경보,경고,높음
2021-01-08,나주(710),-20.5,-6.2,-11.2,-15.8,76,1.9,4,경보,주의,높음
2021-01-08,순천시(712),-19,-3.4,-8.2,-11.7,44,2.4,5,경보,주의,보통
2021-01-08,광양읍(713),-17.8,-2.9,-8,-12.2,52,2.1,4.3,주의보,주의,보통
2021-01-08,장성(730),-19.5,-6.5,-11.6,-15.5,74,1.1,4.6,경보,심각,높음
2021-01-08,영암(731),-20.7,-6.2,-11.6,-17.4,80,1.1,3.9,경보,주의,높음
2021-01-08,보성(732),-20.9,-4.4,-11.9,-18.1,74,1,4.8,경보,주의,높음
2021-01-08,완주(734),-24.1,-6.4,-13.2,-18.7,69,1.3,3.6,경보,경고,높음
2021-01-08,김제(737),-25.4,-10.1,-13.1,-17.1,57,2.1,4.7,경보,경고,높음
2021-01-08,화순(741),-20.9,-4.9,-11.1,-16.5,65,1.3,4.5,경보,경고,높음
2021-01-08,함평(754),-22.3,-7.1,-12.1,-15.9,84,1.9,4,경보,경고,높음
2021-01-08,곡성(768),-24,,,,,,,경보,경고,높음
2021-01-08,압해도(789),-17,-4.2,-9.1,-12.7,71,1.1,2.3,주의보,주의,보통
2021-01-08,영양(801),-24.7,-6.8,-12.4,-17.9,40,2.9,6.5,경보,심각,매우높음
2021-01-08,성주(810),-21.2,-5.6,-10.7,-16.6,44,2.2,5.7,경보,경고,높음
2021-01-08,고령(812),-21.8,-4.2,-11.8,-18.1,51,0.9,3.1,경보,경고,높음
2021-01-08,청도(813),-22,-4.9,-10.2,-16.2,41,2.3,5.4,경보,경고,매우높음
2021-01-08,예천(815),-22.7,-6.5,-10.9,-16.2,32,2.5,6.6,경보,경고,매우높음
2021-01-08,김천(822),-25.4,-8.7,-13.4,-17.8,47,3.1,5.3,경보,경고,매우높음
2021-01-08,군위(823),-23.5,-7.1,-11.6,-17,44,3.2,5.7,경보,심각,매우높음
2021-01-08,칠곡(825),-21.8,-5.3,-10.3,-14,44,2.5,5,경보,경고,높음
2021-01-08,경산(827),-22.3,-5.7,-10,-13.2,28,3.2,5.5,경보,경고,높음
2021-01-08,삼척(876),-22.7,-4.7,-9.7,-13.3,20,2.2,5.5,주의보,주의,높음
2021-01-08,속초(90),-24.5,-9,-13,-16.1,24.1,2.5,5.4,주의보,주의,매우높음
2021-01-08,삼천포(907),-18.5,-1.8,-7,-10.9,43,2.6,7.6,주의보,주의,높음
2021-01-08,고성(918),-19.4,-1.6,-8.1,-13.5,43,2.5,5.5,주의보,주의,높음
2021-01-08,창녕(919),-20.3,-4.1,-10.1,-15.6,48,1.8,4.4,경보,경고,높음
2021-01-08,함안(920),-21.5,-3.7,-10.6,-16.8,56,1.8,6,경보,경고,높음
2021-01-08,북춘천(93),-27.4,-10.9,-17.3,-22.5,50.4,1.1,4.1,경보,심각,매우높음
2021-01-08,하동(932),-17,-2,-8.3,-13.3,56,1.7,6.1,주의보,주의,높음
2021-01-08,철원(95),-27.3,-12.6,-17,-21.9,42.9,1.5,3.4,경보,심각,매우높음
2021-01-08,동두천(98),-29.9,-11.1,-16.1,-20.2,44,2,4.6,경보,심각,매우높음
2021-01-08,파주(99),-27.2,-11.3,-16.3,-21.7,48.9,1.8,4.2,경보,심각,매우높음
2021-01-09,북강릉(104),-20,-4.6,-9.7,-15.2,29.6,2.4,7.1,주의보,주의,높음
2021-01-09,동해(106),-18.7,-2.9,-7.8,-12.2,26.5,3.8,8,주의보,주의,높음
2021-01-09,서울(108),-23.7,-7.5,-12.2,-16.6,46.3,2.6,6.5,경보,경고,매우높음
2021-01-09,인천(112),-23.9,-7.9,-11.6,-15.2,43.4,3.4,6.1,경보,경고,높음
2021-01-09,원주(114),-22.9,-7.5,-12.4,-18.4,49.8,1,3.1,경보,심각,매우높음
2021-01-09,울릉도(115),-15.1,-3.3,-6,-7.5,81.6,2.1,5,X, ,보통
2021-01-09,수원(119),-23.9,-7.7,-12.7,-18.6,60.1,1.6,4,경보,경고,높음
2021-01-09,영월(121),-23.7,-5.4,-11.9,-19,51,1.3,5.2,경보,심각,매우높음
2021-01-09,충주(127),-23.4,-7.5,-13.5,-19.6,53.6,1.6,5.1,경보,경고,매우높음
2021-01-09,서산(129),-22.3,-7.5,-12.9,-19.7,75.9,0.8,2.4,경보,경고,높음
2021-01-09,울진(130),-20.5,-2,-8.2,-14.4,33,3.7,10.4,경보,경고,높음
2021-01-09,청주(131),-20.9,-7.7,-11.5,-15.9,56.1,1.3,2.9,경보,경고,높음
2021-01-09,대전(133),-22.1,-6,-11.4,-17,65.5,1.1,3,경보,경고,높음
2021-01-09,추풍령(135),-24.9,-7.4,-11.7,-15.2,50.4,4.8,7.2,경보,경고,높음
2021-01-09,안동(136),-21.9,-4.5,-10.6,-15.8,40,3.1,6.3,경보,경고,높음
2021-01-09,상주(137),-23.7,-5.7,-10.6,-14.7,51,2.7,5.7,경보,경고,높음
2021-01-09,포항(138),-19,-2,-7.2,-11.2,37,3.7,5.7,경보,경고,보통
2021-01-09,군산(140),-21.2,-5.8,-10.2,-15.3,57.3,1.4,3.5,경보,경고,높음
2021-01-09,대구(143),-19.6,-3.1,-8,-11.4,45.1,4.2,7.4,경보,경고,높음
2021-01-09,전주(146),-19.6,-5,-10,-15.2,59.3,1.2,4.3,경보,경고,높음
2021-01-09,울산(152),-17.7,-2,-6.4,-10.6,38.3,3.7,5.2,주의보,주의,보통
2021-01-09,창원(155),-17.1,-0.5,-7.4,-12.4,40.9,1.6,4.1,주의보,주의,보통
2021-01-09,광주(156),-17.9,-1.8,-7.6,-11.6,52.6,1.9,4.1,경보,경고,높음
2021-01-09,부산(159),-17.9,0.3,-5.9,-10.2,38.6,3.1,5.7,주의보,주의,보통
2021-01-09,통영(162),-15.1,1.1,-4.5,-9.6,45,3,6.2,X,관심,보통
2021-01-09,목포(165),-17.2,-2.2,-7.4,-10.6,70.3,2.6,6.1,주의보,주의,보통
2021-01-09,여수(168),-17.1,0.3,-4.9,-9.3,47.1,5.1,12.2,X,관심,보통
2021-01-09,흑산도(169),-12.4,0.9,-1.5,-5.1,82.9,8.5,15.9,X, ,낮음
2021-01-09,완도(170),-13.4,0.3,-4.5,-8.2,73.3,1.7,6.1,X,관심,낮음
2021-01-09,고창(172),-23.4,-3.2,-10.6,-15,69,2.1,7,경보,경고,높음
2021-01-09,제주(184),-9,3.1,1.2,-2.1,71.4,6.7,11,X,관심,낮음
2021-01-09,진주(192),-17.8,0.5,-7,-14.8,52.9,1,3,경보,경고,높음
2021-01-09,양평(202),-24.8,-6.7,-12.9,-20.3,53,1.7,4.7,경보,경고,높음
2021-01-09,이천(203),-27.1,-7.1,-13,-21.4,51.4,1.2,4.1,경보,경고,높음
2021-01-09,인제(211),-24.7,-7.1,-13.6,-19.9,50.6,1.3,3.9,경보,심각,매우높음
2021-01-09,홍천(212),-28,-7.3,-14.2,-21.5,55.1,1.3,4.6,경보,심각,매우높음
2021-01-09,태백(216),-23.3,-9.6,-13.2,-16.1,42.1,1.8,4,경보,심각,매우높음
2021-01-09,정선군(217),-27.1,-7.5,-12.9,-17.6,41.1,3.7,8.9,경보,심각,매우높음
2021-01-09,제천(221),-23.7,-7.2,-13.9,-20.7,54.9,1.8,6,경보,심각,매우높음
2021-01-09,보은(226),-22.3,-6.9,-13.6,-20.3,69.4,1,4.2,경보,심각,매우높음
2021-01-09,천안(232),-23,-7.8,-13.4,-20.5,72,1.1,3.4,경보,심각,매우높음
2021-01-09,보령(235),-20.6,-6.8,-10.3,-17.2,59.6,1.5,4,경보,경고,높음
2021-01-09,부여(236),-22.6,-6,-13,-21.2,70.3,0.6,2.5,경보,경고,높음
2021-01-09,금산(238),-25.7,-5.9,-12.9,-20.4,66.3,0.9,3.5,경보,경고,높음
2021-01-09,세종(239),-22.6,-7.7,-12.5,-19.1,61.8,1.1,4,경보,경고,높음
2021-01-09,부안(243),-22.7,-5.6,-11.5,-17.3,70.6,0.8,4.2,경보,경고,높음
2021-01-09,임실(244),-23.8,-4.1,-13.8,-22,72.8,0.7,5.1,경보,경고,높음
2021-01-09,정읍(245),-23.8,-5.3,-11.8,-17.4,68.4,1.1,5,경보,경고,높음
2021-01-09,남원(247),-23.9,-3.7,-12,-18.6,71.9,1.2,2.6,경보,경고,높음
2021-01-09,장수(248),-24.9,-5.7,-13.7,-22.4,72.6,1.5,5.3,경보,경고,높음
2021-01-09,영광군(252),-19,-3.3,-10.3,-15.2,65.4,0.8,3.7,경보,경고,높음
2021-01-09,김해시(253),-17.5,-1,-7.2,-12.5,41.9,2.5,5.3,주의보,주의,보통
2021-01-09,순창군(254),-25.5,-2.8,-12.4,-19.3,71.9,1.1,4.9,경보,경고,높음
2021-01-09,양산시(257),-16.2,-0.4,-5.2,-10.8,41.3,2.8,5.3,주의보,주의,보통
2021-01-09,강진군(259),-18.5,-0.6,-6.8,-12.9,70.3,2,5.2,주의보,주의,보통
2021-01-09,장흥(260),-16.6,-0.5,-6.7,-13.4,65.8,2.1,5.3,주의보,주의,높음
2021-01-09,해남(261),-17.2,-2.7,-7.8,-15.5,79.5,1.2,4.5,주의보,주의,보통
2021-01-09,고흥(262),-13.8,0.4,-6.5,-12.8,61.9,1.6,5.7,주의보,주의,보통
2021-01-09,의령군(263),-19.7,1.6,-7.8,-15.5,56.9,2.4,8.5,경보,경고,높음
2021-01-09,함양군(264),-18.9,-1.8,-8.6,-14.9,57.9,1.8,6.2,경보,경고,높음
2021-01-09,진도군ASOS(268),-17.6,-0.2,-5.4,-13.7,78.9,2.7,7.7,주의보,주의,낮음
2021-01-09,봉화(271),-23.1,-6.3,-11.8,-17.9,47,2.1,7,경보,심각,매우높음
2021-01-09,영주(272),-25.9,-7.2,-10.8,-15,41.9,5.3,8,경보,경고,매우높음
2021-01-09,문경(273),-24.2,-6.3,-10.7,-14.7,42.9,4.1,6.2,경보,경고,높음
2021-01-09,청송군(276),-23.8,-4.9,-10.8,-15.6,41.6,4.1,7.8,경보,경고,매우높음
2021-01-09,영덕(277),-20.5,-2.8,-8.4,-13.7,37.6,3.4,7.9,주의보,주의,높음
2021-01-09,의성(278),-20.9,-3.6,-12.2,-20.2,60.3,1.4,5.9,경보,심각,높음
2021-01-09,구미(279),-17.3,-2.6,-8,-11.5,42.8,2,3.5,경보,경고,높음
2021-01-09,영천(281),-19.5,-3.3,-8.4,-13,45.3,3.6,6.4,경보,경고,높음
2021-01-09,경주시(283),-20,-2.5,-7.3,-11.6,36.6,4.3,9.2,경보,경고,높음
2021-01-09,거창(284),-18.5,-1.4,-9,-15.8,57.8,1.7,6,경보,경고,높음
2021-01-09,합천(285),-19.3,0.2,-8.2,-15.9,59.3,1.1,3.8,경보,경고,높음
2021-01-09,밀양(288),-15,-1.1,-7.4,-13.5,44.1,1.1,3,주의보,주의,높음
2021-01-09,산청(289),-18.1,-1.4,-8,-14.5,53.4,3.3,7.7,경보,경고,높음
2021-01-09,거제(294),-13.7,-0.6,-4.3,-8.6,45,2.3,4.4,X,관심,보통
2021-01-09,남해(295),-12.5,0.2,-5.3,-10.8,53.9,1.4,5,X,관심,보통
2021-01-09,부천(433),-21,-6.9,-11.2,-15.7,,0.9,2,경보,경고,높음
2021-01-09,안양(434),-20.1,-7.2,-10.7,-14.9,,2.1,6.3,경보,경고,높음
2021-01-09,광명(437),-19.7,-7.2,-10.9,-14.4,,1.6,3.8,경보,경고,높음
2021-01-09,군포(438),-20.4,-6.5,-11.1,-15.3,,1.3,3.3,경보,경고,높음
2021-01-09,김포(441),-21.2,-6.6,-11.7,-16.4,,1.5,5,경보,경고,높음
2021-01-09,하남(444),-20.7,-7.9,-13.6,-19.5,,0.6,2.1,경보,경고,매우높음
2021-01-09,의왕(445),-22.9,-8.6,-13.6,-20.4,,1.1,3.1,경보,경고,매우높음
2021-01-09,포천(504),-26.7,-7.7,-14.3,-21,53,1.5,3.9,경보,심각,매우높음
2021-01-09,가평조종(505),-26.9,-8.7,-14.5,-20.8,50,1.6,4.8,경보,경고,매우높음
2021-01-09,안성(516),-26.5,-7.6,-13.5,-20.2,62,1.8,6.2,경보,경고,매우높음
2021-01-09,간성(517),-22.4,-3.8,-9,-15,28,2.2,4.7,경보,심각,높음
2021-01-09,평창(526),-27.4,-8.3,-15.9,-22.9,54,1.3,4.3,경보,심각,매우높음
2021-01-09,의정부(532),-24.5,-8.1,-13.8,-19.7,55,1.3,4.4,경보,경고,매우높음
2021-01-09,횡성(536),-27.2,-7,-15.2,-23,66,1.4,4.3,경보,심각,매우높음
2021-01-09,고양(540),-22.7,,,,,,,경보,경고,높음
2021-01-09,남양주(541),-24,-5.7,-12.5,-18.4,52,1.5,4.8,경보,경고,매우높음
2021-01-09,안산(545),-23.2,-6.1,-13.6,-21.5,63,0.7,3,경보,경고,높음
2021-01-09,경기광주(546),-24.6,-7.6,-13.7,-20.7,54,1.2,4.3,경보,경고,높음
2021-01-09,여주(548),-26.2,-8.1,-13.7,-20.5,58,1.5,5.7,경보,경고,매우높음
2021-01-09,용인(549),-23.7,-6.6,-12.4,-19.2,49,1.3,4,경보,경고,매우높음
2021-01-09,오산(550),-22.6,-7.2,-12.8,-19.5,48,1.4,3.2,경보,경고,높음
2021-01-09,평택(551),-23.4,-8,-12.1,-18.5,56,1.8,4.7,경보,경고,높음
2021-01-09,화천(555),-27.7,-6.8,-14.8,-21.1,61,1.1,4.4,경보,심각,매우높음
2021-01-09,양구(556),-30,-6.9,-15.6,-23.9,55,1.3,4.3,경보,심각,매우높음
2021-01-09,시흥(565),-25.8,-7.2,-13.8,-21.1,58,1.4,5.3,경보,경고,높음
2021-01-09,구리(569),-23.3,-7,-12.6,-18.3,47,1.3,3.9,경보,경고,높음
2021-01-09,화성(571),-21.2,-6.9,-12.2,-18.2,48,1,3,경보,경고,높음
2021-01-09,성남(572),-22.2,-7.7,-12.7,-18.9,44,1.1,2.9,경보,경고,높음
2021-01-09,과천(590),-24.8,-7,-13.3,-20.3,59,1.5,4.3,경보,경고,높음
2021-01-09,양주(598),-25.8,-8.1,-15.2,-21.2,55,1.5,5.3,경보,심각,매우높음
2021-01-09,단양(601),-22.1,-7.3,-12.5,-18,56,1.1,4.5,경보,경고,매우높음
2021-01-09,진천(602),-25.8,-7.4,-13,-19.7,60,1.5,5.3,경보,심각,높음
2021-01-09,괴산(603),-24.7,-7,-14.2,-21.4,61,1.1,4.2,경보,심각,매우높음
2021-01-09,옥천(604),-26.8,-6.1,-13,-19.2,68,0.8,3,경보,경고,높음
2021-01-09,홍북(608),-23.8,-8.4,-12.9,-19.1,73,1,4.1,경보,경고,높음
2021-01-09,공주(612),-24.2,-7.2,-14.1,-21.4,69,0.8,2.8,경보,심각,매우높음
2021-01-09,서천(614),-23.6,-6.4,-11.5,-19.3,60,1.3,3.5,경보,경고,높음
2021-01-09,논산(615),-25.2,-5.4,-13.1,-20,67,0.7,3.4,경보,경고,높음
2021-01-09,당진(616),-22.4,-8,-12.4,-18.6,65,1.1,3.5,경보,경고,높음
2021-01-09,청양(618),-24.6,-8.2,-15.7,-23.8,71,0.6,3.1,경보,심각,높음
2021-01-09,음성(619),-27.5,-7.9,-14.5,-21.7,60,2.5,6.6,경보,심각,매우높음
2021-01-09,증평(623),-24,-7.3,-12.9,-19.2,66,1.6,5,경보,경고,높음
2021-01-09,태안(627),-21.3,-7.7,-11.7,-16.6,77,1,2.8,주의보,주의,보통
2021-01-09,예산(628),-24.5,-8,-12.6,-18.6,65,1.1,2.5,경보,경고,높음
2021-01-09,아산(634),-26.5,-7.7,-13.3,-21.2,64,1.3,3.4,경보,경고,높음
